2977
845	421	10
847	64	1
847	139	5
847	456	23
847	215	21
847	227	6
847	848	13
847	757	15
848	61	1
848	849	5
848	215	21
848	227	6
848	850	13
851	49	1
850	61	1
850	236	5
850	643	24
850	71	6
850	456	6
850	852	13
852	61	1
852	853	5
852	586	24
852	71	6
852	456	6
852	854	13
852	855	12
856	49	1
855	51	1
854	61	1
854	248	5
854	857	24
854	71	6
854	456	6
854	858	13
854	859	10
854	860	10
859	61	1
859	861	19
859	862	6
860	61	1
860	863	19
860	862	6
857	51	1
858	61	1
858	615	18
858	864	5
858	71	6
858	865	13
858	854	12
861	59	1
862	51	1
863	59	1
866	61	1
866	867	19
866	862	6
867	59	1
868	61	1
868	163	5
868	862	6
868	869	10
869	51	1
870	49	1
865	61	1
865	871	5
865	71	6
865	872	13
865	873	10
874	49	1
873	51	1
872	61	1
872	700	5
872	824	24
872	71	6
872	875	13
872	634	10
875	62	1
875	752	5
875	71	23
875	456	6
875	876	10
876	50	1
877	62	1
877	878	5
877	456	23
877	456	6
877	876	10
879	49	1
879	54	1
879	229	11
880	61	1
880	248	5
880	71	6
880	456	6
880	250	10
880	865	12
881	61	1
881	878	5
881	456	6
881	882	13
881	876	10
881	872	12
882	61	1
882	752	5
882	456	6
882	883	13
882	884	10
884	61	1
884	74	19
884	885	6
883	61	1
883	849	5
883	71	6
883	886	13
883	872	10
885	55	1
885	569	8
885	71	9
886	61	1
886	752	5
886	71	6
886	887	13
886	653	10
887	61	1
887	248	5
887	71	6
887	456	6
887	888	13
887	889	10
889	51	1
888	61	1
888	890	19
888	891	24
888	889	6
888	892	13
890	59	1
891	51	1
892	61	1
892	893	5
892	889	6
892	894	13
892	895	12
892	896	12
892	897	12
892	898	12
893	49	1
895	51	1
896	51	1
897	51	1
898	51	1
894	61	1
894	899	5
894	71	6
894	456	6
894	900	13
901	49	1
900	61	1
900	839	5
900	889	6
902	62	1
902	903	5
902	71	23
902	904	6
902	905	13
902	900	12
906	49	1
904	51	1
905	62	1
905	103	5
905	71	23
905	907	6
905	908	13
905	909	10
907	51	1
909	51	1
908	61	1
908	115	5
908	456	6
908	910	13
908	815	10
910	61	1
910	184	5
910	71	6
910	456	6
910	911	13
910	912	13
910	913	13
910	914	13
910	915	13
910	916	13
910	917	13
910	918	13
910	212	7
911	61	1
911	139	5
911	919	23
911	920	36
911	921	6
912	61	1
912	682	5
912	922	24
912	921	6
912	351	10
913	61	1
913	139	5
913	697	6
914	61	1
914	591	19
914	923	6
915	61	1
915	602	5
915	101	6
915	604	16
916	61	1
916	115	5
916	101	6
916	924	10
917	61	1
917	115	5
917	101	6
917	925	10
918	61	1
918	926	37
918	139	5
918	927	36
918	731	6
919	51	1
921	51	1
920	51	1
920	55	1
920	821	8
920	101	9
920	212	9
920	213	9
922	51	1
923	51	1
923	55	1
923	219	8
923	697	9
924	51	1
925	51	1
927	51	1
927	55	1
927	928	8
927	101	9
926	61	1
926	929	37
926	752	5
926	101	6
926	930	10
931	61	1
931	932	19
931	731	6
932	59	1
933	61	1
933	752	5
933	71	6
933	731	10
933	934	12
933	212	16
934	51	1
930	51	1
929	61	1
929	935	37
929	682	5
929	936	24
929	101	6
929	937	10
937	51	1
936	51	1
935	61	1
935	938	37
935	752	5
935	101	6
935	930	10
938	61	1
938	939	37
938	940	5
938	643	24
938	300	6
938	941	10
942	49	1
941	51	1
941	55	1
941	943	8
941	101	9
939	61	1
939	393	19
939	944	24
939	945	24
939	300	6
944	51	1
945	51	1
946	61	1
946	120	5
946	101	6
946	947	13
946	910	12
947	61	1
947	297	5
947	71	6
947	948	13
947	299	10
948	61	1
948	184	5
948	456	6
948	949	13
948	101	7
949	61	1
949	752	5
949	876	6
949	950	13
949	456	10
950	61	1
950	297	5
950	71	6
950	951	10
951	50	1
952	61	1
952	103	5
952	876	6
952	953	10
952	951	14
953	50	1
953	55	1
953	954	8
953	106	9
955	64	1
955	956	5
955	71	23
955	876	6
955	957	13
955	101	14
958	49	1
957	64	1
957	120	5
957	959	24
957	71	23
957	101	6
959	47	1
960	61	1
960	131	5
960	71	6
960	961	13
960	962	10
962	55	1
962	731	8
962	101	9
961	61	1
961	820	5
961	731	24
961	71	6
961	697	7
961	876	10
963	61	1
963	139	5
963	156	6
963	964	12
963	160	16
964	47	1
964	55	1
964	129	8
964	101	9
965	61	1
965	297	5
965	112	6
965	299	10
965	231	12
966	61	1
966	967	18
966	516	5
966	763	6
966	215	7
966	964	12
967	51	1
967	56	1
967	343	25
967	349	25
968	61	1
968	969	5
968	71	6
968	653	10
968	964	12
970	49	1
971	61	1
971	280	5
971	634	6
971	615	7
971	964	12
971	215	16
972	61	1
972	688	19
972	634	6
972	964	12
973	61	1
973	786	5
973	615	6
973	366	7
973	964	12
366	51	1
974	64	1
974	653	18
974	975	5
974	71	23
974	634	6
974	615	7
974	964	12
974	215	16
976	49	1
977	64	1
977	653	18
977	66	5
977	634	24
977	71	23
977	876	6
977	615	7
977	964	12
978	61	1
978	106	18
978	168	5
978	101	6
978	876	10
978	964	12
979	61	1
979	384	19
979	333	6
979	980	10
979	964	12
980	51	1
980	55	1
980	383	8
980	876	9
981	61	1
981	982	5
981	101	6
981	106	16
650	49	1
983	61	1
983	984	5
983	985	24
983	980	6
986	49	1
986	51	1
985	51	1
987	61	1
987	988	19
987	980	6
988	59	1
989	61	1
989	382	5
989	333	6
989	980	10
990	61	1
990	991	5
990	992	24
990	993	24
990	994	24
990	995	24
990	101	6
990	876	10
996	49	1
992	61	1
992	820	5
992	101	6
992	993	13
992	653	7
992	876	10
993	61	1
993	997	5
993	634	24
993	876	6
993	994	13
993	615	7
994	61	1
994	308	5
994	250	24
994	101	6
994	995	13
994	876	10
995	61	1
995	125	5
995	101	6
995	711	10
995	876	14
998	49	1
999	61	1
999	1000	5
999	604	36
999	101	6
999	1001	15
1002	49	1
1001	61	1
1001	1003	5
1001	101	6
1001	1004	13
1001	653	7
1005	49	1
1004	61	1
1004	820	5
1004	101	6
1004	1006	13
1004	876	10
1004	697	16
1007	61	1
1007	139	5
1007	711	6
1007	1008	6
1007	1009	6
1007	212	16
1008	51	1
1009	51	1
1006	61	1
1006	263	5
1006	101	6
1006	1010	13
1006	697	10
1010	61	1
1010	115	5
1010	697	6
1010	276	10
1011	61	1
1011	248	5
1011	67	6
1011	276	10
1011	1010	12
1012	61	1
1012	248	5
1012	71	6
1012	1013	13
1012	1014	10
1012	964	12
1014	55	1
1014	862	8
1014	876	9
1013	61	1
1013	700	5
1013	71	6
1013	1015	13
1013	876	10
1013	964	12
1015	61	1
1015	151	19
1015	876	6
1015	1016	13
1015	964	12
1016	61	1
1016	184	5
1016	876	6
1016	1017	13
1016	653	7
1016	964	12
1017	61	1
1017	312	5
1017	876	6
1017	1018	13
1017	101	7
1017	964	12
1018	61	1
1018	956	5
1018	876	6
1018	101	10
1018	964	12
1019	61	1
1019	103	5
1019	156	6
1019	300	10
531	51	1
108	51	1
380	51	1
795	49	1
94	51	1
273	51	1
508	55	1
508	509	8
508	111	9
507	51	1
509	51	1
596	51	1
734	51	1
148	51	1
488	51	1
325	51	1
539	51	1
479	49	1
798	51	1
129	51	1
360	51	1
100	51	1
407	51	1
246	51	1
635	51	1
371	51	1
95	51	1
480	51	1
474	51	1
928	51	1
543	51	1
534	51	1
70	51	1
484	51	1
699	51	1
498	51	1
685	51	1
686	51	1
497	51	1
205	51	1
726	51	1
559	51	1
161	51	1
765	51	1
954	51	1
489	55	1
489	490	8
489	67	9
489	107	9
489	108	9
490	51	1
448	55	1
448	449	8
448	101	9
447	51	1
449	51	1
943	51	1
340	59	1
335	51	1
446	51	1
201	51	1
200	49	1
723	49	1
159	51	1
206	51	1
626	51	1
627	51	1
391	51	1
207	55	1
207	206	8
207	98	9
207	101	9
207	100	9
166	51	1
341	51	1
1020	5	1
1020	10	2
1021	5	1
1021	10	2
